id,work_name,work_type,genre,release_year,written_year,notoriety_year,notable,single,is_oceanus_folk,performers,composers,lyricists,producers,num_performers,num_composers,num_lyricists,num_producers,recorded_by_labels,distributed_by_labels,num_recorded_by_labels,num_distributed_by_labels,draws_from_count,influenced_others_count
16007,Enlightenment's Whisper,Song,Alternative Rock,2029,2029,2029,True,True,False,Chao Xia; Jing Guo; Jun Sun; Veridian,Li Fan,,Kelly Dickson; Veridian,4,1,0,2,Sovereign Sound Studios,Sovereign Sound Studios,1,1,1,0
7213,Ephemeral Beauty's Embrace,Album,Indie Folk,2029,,2036,True,,False,Fang Cui; Hannah Richards; Jing Mao; Lei Qiu; Li Song; Li Sun; Lunar Drift; Min Kong,,Jing Mao,,8,0,1,0,Echo Chamber Records,Echo Chamber Records,1,1,4,0
5055,Ephemeral Chorus,Song,Indie Rock,2029,,,True,False,False,Burrowing Rodent; Michelangelo Nolcini; Nada Pechel; Rita Iannucci; Thomas Carter,,,Rita Iannucci,5,0,0,1,Urutone Records,BMG Horizon Sound,1,1,1,0
1402,Eternal Comfort's Sigh,Album,Indie Folk,2029,,,True,,False,Richard Obrien; Wesley Walker,Yang Yu,Qiang Zhang,Jing Cui,2,1,1,1,Green Fuel Records,Green Fuel Records,1,1,4,1
9631,Fading Echoes of Annabel,Song,Desert Rock,2029,,,True,True,False,Allison Curtis; Bryan Smith; Electric Twist; Ronald Kennedy,,Kevin Ross,Allison Curtis,4,0,1,1,Huipil Records,,1,0,7,0
14483,"Fading Memories, Lasting Love",Song,Synthwave,2029,,,True,False,False,Fang Dong; Guiying Liao; Lei Yi; Ming Huang; Na Chang,Lei Yi,,Fang Dong,5,1,0,1,Malgrat Soundscape,,1,0,5,0
3813,Fallen Crowns,Song,Darkwave,2029,,,True,True,False,Brittney Rivera; Daniel Kent; Qiang Peng; The Ghost,Tommy Murphy,Daniel Kent,,4,1,1,0,Eternal Horizon Studios,Eternal Horizon Studios,1,1,1,0
8877,Falling (In Love) with the Season,Song,Indie Folk,2029,,,True,True,False,Lawrence Guzman; Tao Gao; Yang Hou,Tao Gao,Yang Wan,,3,1,1,0,Alpine Echo Records,Alpine Echo Records,1,1,1,0
9905,Farewell's Gentle Whisper,Song,Dream Pop,2029,2029,,False,True,False,Chao Li; Matthew Salazar; The Phantom Manifest; Wei Dai; Xiuying Lin,Chao Li,,Annegrete Röhrdanz,5,1,0,1,,Monticello Melodies,0,1,1,0
14929,Felt and Memory,Song,Indie Folk,2029,2023,,True,False,False,Jun Hao; Lei Sun; Ming Yuan,Jun Hao,Gang Ye,,3,1,1,0,Cooltempo Collective,,1,0,4,0
9849,Fields of Red and Steel,Song,Indie Folk,2029,2029,,True,True,False,Samarth Saraf; Umang Bala,Umang Bala,,,2,1,0,0,Nocturne Archives,Harmony Project,1,1,1,0
6693,Fireside Whispers,Album,Dream Pop,2029,,,True,,False,Donald Davis,Phillip Hampton,Emily Brooks,,1,1,1,0,,Riverside Rhythm Records,0,1,1,0
14439,First Contact,Song,Lo-Fi Electronica,2029,,,True,False,False,Echoes of Eternity; Michelle Williams; Sandra Green; Tamara Solis,Echoes of Eternity,,Tamara Solis,4,1,0,1,,Caucasian Imprint,0,1,14,0
12358,Fractured Futures,Song,Symphonic Metal,2029,,2029,True,True,False,Anahi Buch; Jhanvi Krishnamurthy; Samiha Hayre,Samiha Hayre,,,3,1,0,0,Shamrock Sound,Shamrock Sound,1,1,3,0
11395,Fragments of a Distant Memory,Song,Darkwave,2029,,2029,True,True,False,Dusk Static; Jennifer Mccoy; Judith Hunter; Lucas Jose Manuel Arnaiz Pinedo; Paula Wilson; Phantom Resonance; Rachel Wilson; Sara Estefanía Acedo Caro,,Steven Branch,Judith Hunter; Phantom Resonance,8,0,1,2,Regal Reverence Records,Regal Reverence Records,1,1,1,0
14326,Frost's Whisper,Song,Synthwave,2029,,,True,True,False,Xiuying Han,,Jing Lai,Xiuying Han,1,0,1,1,,Sierra Rubio Sounds,0,1,3,0
12501,Full Throttle,Song,Doom Metal,2029,,,True,True,False,Alisha Fernandez; Betty Vega,,Alisha Fernandez,Tyler Smith,2,0,1,1,Prism Echo Studios,Sonic Wingspan,1,1,1,0
8703,Gallery of Echoes,Song,Jazz Surf Rock,2029,,,True,True,False,David Singleton; George Lloyd; Ryan Hamilton,David Singleton,,George Lloyd,3,1,0,1,Eastern Harmony Studios,,1,0,2,0
16530,Ghosting Memories,Song,Desert Rock,2029,,,True,True,False,Alexandra Mcdaniel; Fang Qiao; Na Li; Qiang Xia,,,Alexandra Mcdaniel,4,0,0,1,Toro Tunes,Polaris Beacon University,1,1,2,0
15207,Goodbye Terminal,Song,Space Rock,2029,,,True,True,False,James Beard; Jie Liu; Na Chang,,,,3,0,0,0,Pascoli Sonoro,Pascoli Sonoro,1,1,3,0
13717,Gray Day Tango,Album,Indie Rock,2029,2029,,True,,False,Jeremy Jones; Tao Hou; Yang Dai,,,Yong Hu,3,0,0,1,,Periáñez Pulse,0,1,1,0
4795,Groove Unfolding,Song,Dream Pop,2029,,,True,True,False,Cosmic Noir; Fang Meng; Na Yin,Yang Dong,Na Yin,,3,1,1,0,Pulse Point Records,Epoch Resonance Records,1,1,2,0
1715,Guardian of the Mountain Winds,Song,Dream Pop,2029,2023,,True,True,False,Andrew Montgomery; Casey Wright; Joshua Herring; Michael Washington; Slate; Sonic Renegade,,Michael Washington; Slate,Andrew Montgomery; Gerald Mullins,6,0,2,2,Svadhyaya Sangeet Prakashan,Svadhyaya Sangeet Prakashan,1,1,7,0
5556,Gummy Galaxy,Album,Southern Gothic Rock,2029,2029,,True,,False,Kendra Green,Velvet Prism,Kendra Green,William Mcclain,1,1,1,1,,Northstar Sound,0,1,2,0
8295,Hail of Mercy,Song,Alternative Rock,2029,2029,,True,True,False,Juan Xiong; Qiang Fang; Yan Qiu,Wei Chang,Juan Xiong,Qiang Fang,3,1,1,1,,Nishi Sound,0,1,3,0
14897,Half-Light Harmony,Song,Jazz Surf Rock,2029,,,True,True,False,Darshit Mannan; Parinaaz Deshmukh; Tammy Campos,Nirvaan Thaker,Darshit Mannan,,3,1,1,0,Altopiano Records,Altopiano Records,1,1,2,0
10197,Harmonies de la Route,Song,Doom Metal,2029,,,True,True,False,Chao Xiao; Min Hao; Ming Ding; Na Kang; Sovereign Riders; Venice; Yang Ye,,Venice,Xiuying Fang,7,0,1,1,Harmonic Capital Recordings,,1,0,7,0
10142,Harmony of Heartache,Song,Doom Metal,2029,,,True,True,False,Claudia Lee,Claudia Lee,Claudia Lee,,1,1,1,0,Empoli Sounds,,1,0,11,0
6597,Head Over Heels for You,Album,Dream Pop,2029,,,True,,False,Jun Du; Qiang Wu; Wei Yin; Yan Liang; Yan Liu,Tao Deng; Wei Yin,Jing Ren,Yan Liang,5,2,1,1,Haute-Corse Records,Haute-Corse Records,1,1,3,0
4758,Her Royal Decree,Song,Jazz Surf Rock,2029,,,True,False,False,Brent White; Edwin Hansen; Fang Tao; Qiang Zhou; Xiuying Ding,,,,5,0,0,0,Le Sonore,Periáñez Pulse,1,1,2,0
9493,Heroes of Honor,Song,Oceanus Folk,2029,,,True,True,True,Chao Kang; Joseph Cole; O.G. SPECTA; Rachel Ford; Yan Huang,Chao Qiu,Chao Kang,,5,1,1,0,Svadhyaya Sangeet Prakashan,Northshore Sound,1,1,5,0
6126,Horizon's Promise,Song,Darkwave,2029,,,False,True,False,Elizabeth Gonzalez; Jie Yin,Elizabeth Gonzalez,,Alicia Simmons,2,1,0,1,,Memory Tide,0,1,1,0
7893,Horizons of Unbound Terrain,Song,Symphonic Metal,2029,,,False,True,False,Chao Duan; Gang Yang; Guiying Yan; Jie Jia; Li Chang,Jeanne Miller,,,5,1,0,0,Meridian Sound,Sovereign Sound Studios,1,1,2,0
16343,Immortal Refrains,Song,Post-Apocalyptic Folk,2029,,,True,True,False,Michael Smith; Tiffany Wong,Michael Smith,,Jordan Hopkins,2,1,0,1,,Rocca Rhythms,0,1,3,0
2260,Inherited Arguments,Song,Symphonic Metal,2029,,,True,True,False,Fang Lai; Jie Xia; Solar Arcadia; William Ball,Fang Lai,William Ball,Fang Yi; Jie Xia,4,1,1,2,Valenciano Tracks,Valenciano Tracks,1,1,5,0
3174,Intertwined Free Fall,Song,Dream Pop,2029,,,True,True,False,Carrie Smith; Christine Gonzales; Isaiah Gonzales; Juan Ding; Michael Holloway; Pulse Collective; Raven Bowman; Timothy Beck,Juan Ding; Michael Holloway,Joshua Cruz; Timothy Beck,,8,2,2,0,World Pulse Records,Echo Vault Records,1,1,4,0
15632,It'll Pass,Song,Dream Pop,2029,,,True,True,False,Chao Qiu; Chao Zhong,Chao Zhong,,Guiying Shi,2,1,0,1,,Echoes of Seoul,0,1,5,0
3438,Justice Rides Alone,Song,Synthwave,2029,2026,,True,True,False,Fang Gu; Xiuying Tian,Li Cheng,Guiying Cui,Xiuying Tian,2,1,1,1,Mate Melody,Mate Melody,1,1,7,0
4261,Keyboard Nocturne,Song,Dream Pop,2029,2029,,True,False,False,Amy Conway; Ashley Logan; Christopher Jones; Daniel Johnson; Kelly Jackson; Mary Lewis; Silver Crane,,Daniel Johnson,Silver Crane,7,0,1,1,Quorum Collective,Maje Sound,1,1,2,0
13047,Kingdom Within,Song,Desert Rock,2029,2029,,True,True,False,Gang Tan; Kinship Harmony; Ping Peng; Ping Wu; Xia Jia,Ping Wu,Gang Tan,Kinship Harmony,5,1,1,1,Fassa Sounds,Fassa Sounds,1,1,4,0
16402,Les Ailes Célestes,Song,Dream Pop,2029,,,True,False,False,Juan Fang,Juan Fang,,Xiulan Zhang,1,1,0,1,Orbital Sound,,1,0,1,0
8999,Licensing Rights,Song,Indie Pop,2029,,,True,True,False,Johnathan Sanchez; Karen Wright; Li Wei,Veronica Koch,Karen Wright,Robin Webster,3,1,1,1,MTJ Harmony,MTJ Harmony,1,1,1,0
2933,Lifted,Song,Dream Pop,2029,2029,,True,False,False,Melissa Wheeler; Yan Xue,Gwendolyn Morgan,,Melissa Wheeler,2,1,0,1,Verdant Groove,,1,0,1,1
7842,"Lifted High, His Name Divine",Song,Avant-Garde Folk,2029,,,True,True,False,Jun Liang; Yong Zheng,Jun Liang,,,2,1,0,0,Sonora Liminal,,1,0,9,0
3683,Liminal Light,Album,Dream Pop,2029,2023,,True,,False,Min Yu; Mirrored Silence; Xia Chen,,,,3,0,0,0,Prefecture Pulse,,1,0,1,0
15235,Ljus Vår-Svit (Light Spring Suite),Song,Dream Pop,2029,2029,,True,False,False,Juan Cheng; Kelly Williams; Xiuying Yin; Yan Liang; Yang Meng,Xiuying Yin,John Russo,Juan Cheng,5,1,1,1,,Leuchten,0,1,2,1
210,Luminous Path,Song,Darkwave,2029,,2029,True,True,False,Jing Han; Jun Yao; Qiang Cai; Qiang Huang,Lei Xie; Qiang Cai,,,4,2,0,0,Sierra Rubio Sounds,Sierra Rubio Sounds,1,1,11,0
6142,Lunar Lament,Song,Symphonic Metal,2029,,2029,True,False,False,Chelsea Paul; Cody Lopez; Kenneth Evans; Terry Harris,Chelsea Paul,Synthetic Aeon,,4,1,1,0,Adra Rising,Adra Rising,1,1,5,1
10165,Lysergic Toast and Jam,Song,Synthwave,2029,,,True,True,False,Min Kang,Min Kang,Li Qian,Fang Cai,1,1,1,1,Echo Chamber Records,Echo Chamber Records,1,1,1,0
9372,Map of Emptiness,Song,Jazz Surf Rock,2029,,2029,True,True,False,Biju Swamy; Elakshi Venkataraman; Keya Kota,Keya Kota,,Mila Dawn,3,1,0,1,Seine City Music,Seine City Music,1,1,1,0
15981,Memories in the Rearview,Song,Jazz Surf Rock,2029,,,True,True,False,Yong Liu,Yong Liu,Angel Mccullough,Laura Anderson,1,1,1,1,,Sant Pere Sounds,0,1,4,0
8099,Midnight Impulse,Album,Dream Pop,2029,,,True,,False,Eugène Lemaire; Franck-Georges Delattre; Marc-Raymond Durand,Capucine Pasquier,,,3,1,0,0,Valle Sounds,,1,0,2,0
12031,Midnight Wings Over Bavarian Towers,Song,Dream Pop,2029,,2029,True,True,False,Jessica Stewart; Kayla Martinez; Thomas Mccoy,,Kayla Martinez,Jessica Stewart,3,0,1,1,,Harvest Grove Records,0,1,1,0
10990,"Milagros, My Distant Heart",Album,Dream Pop,2029,,,True,,False,Michael Aguilar; Tammy Crane; Travis Schmitt,Travis Schmitt,,Michael Aguilar,3,1,0,1,,Resonate Records,0,1,1,0
11509,"Mirror, Mirror",Song,Post-Apocalyptic Folk,2029,,,True,True,False,Jody Jones; Todd Thompson,Tonya Wright,,Trevor Singh,2,1,0,1,,Casimir Harmony,0,1,2,0
4337,Mockery's Melody,Song,Dream Pop,2029,,,True,True,False,Richard Kaiser,,Timothy Haley,Kathleen Fowler,1,0,1,1,Carnaubal Sound,,1,0,2,0
14702,Molecular Membrane,Song,Dream Pop,2029,,,True,False,False,Min Zhou,Wei Meng,Min Zhou,Xia Han,1,1,1,1,Howling Squash Productions,,1,0,2,0
2143,Momentum Amplified,Album,Indie Folk,2029,,,True,,False,Li Liu; YNG LUX,Trevor Gonzales,,Li Liu,2,1,0,1,Northshore Sound,Eternal Horizon Studios,1,1,1,0
9054,Moonlit Willow's Gentle Sway,Song,Alternative Rock,2029,,,True,False,False,Antonia Steinberg-Löffler; Cato Meyer; Renske Godfrey van Alemannië; Zenith,,Cato Meyer,Antonia Steinberg-Löffler,4,0,1,1,Miyagino Sound,Cultural Harmony,1,1,1,0
6543,Mooo-ving Groove,Song,Jazz Surf Rock,2029,,2029,True,True,False,Chao Yao; Min Ma,,Xiulan Feng,Min Lei,2,0,1,1,Ember Crescent,,1,0,1,0
3183,More Than Enough,Song,Southern Gothic Rock,2029,2023,,True,True,False,Ewelina Jeszke; Tobiasz Kargol,,Dana Henk-Bachmann,Ewelina Jeszke,2,0,1,1,Solstice Sounds,Monticello Sound,1,1,2,0
11200,Nautical Whispers,Song,Dream Pop,2029,2029,,True,True,False,Gang Xiao; Joseph Allen; Lei Liao,Na Pan; Yong Tian,Lei Liao,,3,2,1,0,Sonic Pulse Productions,Circolo Melodico,1,1,4,0
6092,Nebula's Embrace,Album,Desert Rock,2029,2022,,True,,False,Antonietta Kreusel-Seip; Tao Meng; Wayne Wilson; Yong Gong,Na Tan,Hector Smith; Wayne Wilson,Na Cao,4,1,2,1,Akademia Sound,Twilight Horizon Records,1,1,1,0
9628,Needle's Nostalgic Dance,Song,Desert Rock,2029,,,True,False,False,Min Meng,Min Meng,,Xiuying Mo,1,1,0,1,,Latium Sonics,0,1,2,0
11808,Negotiator's Lament,Song,Indie Folk,2029,2029,,True,True,False,David Maddox; Stephanie Fowler; THE MVRK,Stephanie Fowler,Dominique Delacruz,,3,1,1,0,Quintet Recordings,Quintet Recordings,1,1,1,0
6289,No More Chasing Shadows,Album,Jazz Surf Rock,2029,,2029,True,,False,Daniel Mitchell; Na Jin; Neon Oracle; Xiulan Hao,Xiulan Hao,,,4,1,0,0,Echo Chamber Records,Echo Chamber Records,1,1,2,0
15690,Nocturnal Harmonies: Four Voices Intertwined,Song,Psychedelic Rock,2029,,,True,False,False,Demi Lane; Juan Cheng; Juan Zhong; Min Bai; Tao Fu; Wei Tian; Yong Zheng,Yong Zheng,,Na Kong; Tao Fu,7,1,0,2,Larchmont Sound,Larchmont Sound,1,1,2,0
10963,Nocturnal Remembrance,Album,Space Rock,2029,,,True,,False,Chao Dai; Gang Zhao; Guiying Yi; Juan Yin,Guiying Yi,,Juan Yin,4,1,0,1,,Latium Sonics,0,1,1,0
9411,Nordic Echoes of Liberty,Song,Indie Pop,2029,,,True,False,False,Clayton Reed; Eugenia Mitschke; Harro Trapp-Caspar; Immortal Spark; Regina Bruce,Clayton Reed,,Robin Webster,5,1,0,1,New Starý Records,Miyagino Sound,1,1,2,0
15057,Nordiske stemninger,Song,Indie Folk,2029,2022,,True,True,False,Jun Wan,Yan Tian,,Jun Wan,1,1,0,1,Sonic Sanctuary Studios,,1,0,3,0
8876,October's Romantic Surrender,Album,Desert Rock,2029,,,True,,False,Gang Zhao; Min Hou,,Tao Dong,Jie Wan,2,0,1,1,Luminous Soundscape Records,,1,0,2,0
4112,One More Word,Album,Symphonic Metal,2029,2026,,True,,False,Juan Xia; Ping Song,Tao Tao,George Gutierrez,Ping Song,2,1,1,1,Latium Sonics,Adès Audio,1,1,5,0
8983,Parisian Rainfall at Twilight,Song,Jazz Surf Rock,2029,2029,,True,True,False,Celestial Ink; Charles Marshall; Lei Fu; Ming Ding; Nebula Prince; Yan Lin,,Guiying Zhou,Charles Marshall; Ming Ding,6,0,1,2,DFBR Recordings,,1,0,3,0
8782,Patience's Whisper,Album,Dream Pop,2029,,2029,True,,False,Chao Tian; Jun Liang; Jun Zheng; Xiuying Deng; Yang Chang,,Chao Tian; Xiuying Deng,,5,0,2,0,Green Fuel Records,Green Fuel Records,1,1,1,0
6108,Pieces of a Puzzle,Song,Dream Pop,2029,2029,,True,True,False,Margaret Mueller; William Knapp,William Knapp,Charles Smith,,2,1,1,0,Starlight Media,Last Frequency Music,1,1,1,0
13257,Playful Improvisation,Song,Post-Apocalyptic Folk,2029,,,False,True,False,Gerald Mullins; John Anderson; Kelly Stewart; Norma Huff; Slate; Sonic Renegade,Joshua Herring,,Slate,6,1,0,1,Empoli Echo,Empoli Echo,1,1,1,0
2130,Positive Pulse,Song,Dream Pop,2029,,,True,True,False,D.C. Rain; Fang Du; Juan Yao; Megan Raymond; Monroe; Qiang Shi; Tao Qiu; Xia Lei; Xia Tan; Xiulan Qin; Yong Zhang,,,,11,0,0,0,Pere Pulse Records,,1,0,2,0
16522,Puncture Point,Song,Doom Metal,2029,2029,,True,True,False,Crimson Harvest; Jing He; Juan Duan; Ming Xiang; Xia Song,Lei Lu,Min Qin,Ming Xiang,5,1,1,1,Wilderness Frequency,Guyonne Grove,1,1,5,0
6065,Push Through the Doubt,Song,Dream Pop,2029,2029,,True,True,False,Jun Yao; Qiang Cui; Qiang Yuan; Tao Liang; Yong Wen,,Jun Qiao,Qiang Yuan,5,0,1,1,Svadhyaya Sangeet Prakashan,Sorgue Sonics,1,1,11,1
11706,Quantum Woodwind,Song,Space Rock,2029,,,False,True,False,Gang Wen; Jie Hao; Lei Ma; Shota Suzuki; Yan Cheng,,,,5,0,0,0,Unheard Frequencies,,1,0,3,0
1313,Radiance of the Heart,Song,Synthwave,2029,,,True,True,False,Guiying Zheng; Ming Yao; Neon Moth,Ping Jin,Neon Moth,Guiying Zheng; Tao Long,3,1,1,2,Green Fuel Records,Green Fuel Records,1,1,3,0
9759,Radiant Spirit,Song,Synthwave,2029,2029,,True,True,False,Christopher Nelson; Dawn Nelson; Jie Qiao; Juan Xiong; Jun Han; Lisa Shaffer; Regina Hesse; Wei Liao; Xiuying Tang; Yang Zou,Léon Pasquier,Regina Hesse; Xiuying Tang,Jie Jiang,10,1,2,1,Urutone Records,Mucambo Groove,1,1,3,1
10875,Rebel Saint,Song,Dream Pop,2029,,,True,True,False,Cory Garrett; Shane Alexander,Amy Campbell,Yvonne Mullins,Shane Alexander,2,1,1,1,Mi'kmaq Rhythms,,1,0,2,0
1823,Rebel Without a Pause,Album,Oceanus Folk,2029,,,True,,True,Donna Ryan; Li Deng; Ping Feng,Li Bai,Lei Peng,,3,1,1,0,Pulse Platters,,1,0,5,0
1515,Regal Harmonies of the Palace,Song,Doom Metal,2029,,,True,True,False,Juan Feng; Min Lei,Juan Feng,Juan Qian,Brandon Banks,2,1,1,1,,MTJ Harmony,0,1,4,0
7741,Rendição Sentimental (Sentimental Surrender),Song,Dream Pop,2029,,,True,False,False,Adrien Gaudin; Adrienne Godard; Allison Marshall; Chao Kong; David Knox,Chao Kong,,,5,1,0,0,Echo Chamber Records,Echo Chamber Records,1,1,1,0
14615,Resistance of the Heart,Song,Space Rock,2029,2029,,True,False,False,Barbara Mckee; Danny Lindsey; Heather Velasquez; Justin Wagner,Barbara Mckee,,,4,1,0,0,Golden Groove,,1,0,1,0
6873,Resolutions and Revolutions,Song,Dream Pop,2029,,2029,True,True,False,Chao Chang; Min Jia; Tao Hu; Yan Wen,Neon Horizon,,,4,1,0,0,Pascoli Sonoro,,1,0,2,0
3067,Restless Paths,Song,Americana,2029,,,True,True,False,Animated Antics; Min Jin; Tao Lei,Guiying Zhou,,Animated Antics,3,1,0,1,,Stage Collective Records,0,1,1,0
5159,Rhythms of the Rolling Journey,Song,Desert Rock,2029,,,True,True,False,Brian Garrett; Duane Richardson; Karen Williams; Kimberly Smith; Susan Spencer,,Kimberly Smith,Brian Garrett; Duane Richardson,5,0,1,2,Drama Circle Records,Drama Circle Records,1,1,1,0
17344,Riding the Moon's Reflection,Song,Oceanus Folk,2029,,2029,True,False,True,Orla Seabloom,,,,1,0,0,0,,,0,0,2,0
15323,Roots of Belonging,Song,Indie Folk,2029,2029,,True,True,False,Kacper Panasewicz; Marianna Stefanik; Nicole Sudak; Syncopated Symphony Collective,Liwia Olbrych,Marianna Stefanik,Syncopated Symphony Collective,4,1,1,1,Mer Melody,Nebula Resonance,1,1,7,0
13620,Sacred Soil of Home,Song,Space Rock,2029,2029,,True,True,False,Elizabeth Johnson; Stephanie Brown,Matthew Moss,,Elizabeth Johnson,2,1,0,1,Pageantry,,1,0,1,0
6940,Sacred Triad,Song,Darkwave,2029,,2029,True,True,False,Derek Cline,Derek Cline,,Christopher Rice,1,1,0,1,Onzième Sonore,Onzième Sonore,1,1,3,0
14066,Sally's Unsung Rebellion,Song,Southern Gothic Rock,2029,,,True,True,False,Amber Gibson; Bradley Hayes; Dennis Lee; Eugenia Mitschke; Stephanie Robinson,Zenith Horizon,Dennis Lee,Eugenia Mitschke,5,1,1,1,Miyagino Sound,Gagnef Groove,1,1,1,0
11499,Scarred Intentions,Song,Dream Pop,2029,2029,,True,True,False,Nancy Arnold,Christy Hicks,,Nancy Arnold,1,1,0,1,,Verdant Realm Records,0,1,3,0
14088,Sealskin Secrets,Song,Desert Rock,2029,,2029,True,True,False,Fang Zou; Na Zou; Ping Xiang,,Xiulan Jiang,,3,0,1,0,,Lilnuaj,0,1,2,0
17343,Seasheel Lullaby,Song,Oceanus Folk,2029,,2029,True,False,True,Orla Seabloom,,,,1,0,0,0,,,0,0,1,0
9992,Shadows in Suspended Animation,Song,Dream Pop,2029,,,True,True,False,Juan Song; Meike van Boven; Wei Shi,Jie Fu,Juan Song,Aimée van Dijk; Meike van Boven,3,1,1,2,Northshore Sound,Northshore Sound,1,1,2,0
12289,Shadows of Les Invalides,Song,Symphonic Metal,2029,,,True,True,False,Andrea Green,Andrea Green,,,1,1,0,0,Pure Pulse Records,,1,0,1,0
12034,Shadowy Exodus: A Raven's Urban Escape,Song,Indie Folk,2029,,,True,True,False,Lei Zhou; Xiuying Huang,,Yan Yin,Lei Zhou,2,0,1,1,Echo Chamber Records,Echo Chamber Records,1,1,3,0
12550,Shake What You've Got,Song,Dream Pop,2029,,,True,True,False,Jie Tao; Lei Su,,,Yan Cui,2,0,0,1,Archival Imprints,,1,0,0,1
13852,She Ignites,Song,Dream Pop,2029,,,True,True,False,Camilla Zaccagnini-Bertoni; Emilio Farnese; Fortunata Zeffirelli; Giustino Carocci; Jacopo Vianello; Lara Scaramucci-Santi,Annunziata; Mattia Pepe,Camilla Zaccagnini-Bertoni; Fortunata Zeffirelli,,6,2,2,0,Joker's Wild Music,,1,0,1,0
2889,Silent Secrets,Album,Desert Rock,2029,,,True,,False,Fang Kong; Qiang Duan,,Yan Ma,Fang Kong,2,0,1,1,Adra Amplify,,1,0,8,0
3787,Silk Road Serenade,Album,Darkwave,2029,,,False,,False,Chao Chang; Jie Cao; Lei Hao; Xia Yuan; Yong Shao,,Lei Hao,,5,0,1,0,Rockville Records,Stage Collective Records,1,1,2,0
16171,Silver in Her Palm,Song,Dream Pop,2029,,,True,True,False,Gregory Romero; James Rice; James Taylor; Jennifer Smith; Kyle Anderson; Michael Pineda,James Taylor,,,6,1,0,0,Echo Vault Records,Echo Vault Records,1,1,3,0
1256,Soft Edge of Defiance,Song,Dream Pop,2029,,,True,True,False,Cynthia Pierce,Paul Ashley,,,1,1,0,0,Cernusco Sonic,Shelby Horizon Records,1,1,1,0
2887,Sonata for a Frozen Night,Song,Synthwave,2029,,,True,True,False,Xiulan Qiao,Grant Bruce,,Xiulan Qiao,1,1,0,1,Sovereign Sound Studios,,1,0,1,0
14584,Sparks Between Friends,Song,Dream Pop,2029,2029,,True,True,False,Valentine Jourdan du Schneider,Henri Maillard,Timothée Lefèvre,,1,1,1,0,Kamiogawa Rhythms,Kamiogawa Rhythms,1,1,1,0
13135,Spellbound Shadows,Song,Dream Pop,2029,2029,,True,True,False,Jun Yu,Yang Kong,Jun Yu,Ming Zheng,1,1,1,1,Cube Sonic,Westbury Wax,1,1,1,0
216,Spurs and Wedding Rings,Song,Alternative Rock,2029,,,True,True,False,Honoré Foucher,Honoré Foucher,,,1,1,0,0,Kamiogawa Rhythms,Kamiogawa Rhythms,1,1,2,0
6793,Stones and Shadows of Brittany,Song,Doom Metal,2029,,,True,True,False,Annetta Passalacqua; Graziella Saffi; Nanni Telesio; Sawyer and the Frontiers; YUNG DUSK,Annetta Passalacqua; Sawyer and the Frontiers,,,5,2,0,0,Jeweler's Harmony,,1,0,2,0
10700,Stones of Resilience,Album,Dream Pop,2029,,,True,,False,Adam Gill; Xiulan Zou; Xiuying Shi; Yang Tang,,Adam Gill,,4,0,1,0,Harmonic Capital Recordings,,1,0,1,0
1588,Strategic Surrender,Album,Americana,2029,,,True,,False,Fang Du; Fang Xu; Jie Yin; Juan Yao; Qiang Chang,,Fang Du,Qiang Chang; Xiulan Gong,5,0,1,2,Meridian Sound,,1,0,2,0
14134,Stratford's Prodigy,Song,Lo-Fi Electronica,2029,,,True,False,False,Kevin Carney; Lunar Confetti; Na Yao,Kevin Carney,Lunar Confetti,Warm Circuit,3,1,1,1,Verdant Horizon,Verdant Horizon,1,1,3,0
9834,Street-Smart Serenade,Song,Indie Rock,2029,,,True,False,False,Guiying Wei; Juan Ye; Yan Lai,Yan Lai,Guiying Wei,Yan Lu,3,1,1,1,Savor Sound,,1,0,5,0
16078,Strings of Salvador,Song,Psychedelic Rock,2029,2029,,True,True,False,Na Bai; Wei Wu,,Yong Lin,,2,0,1,0,Neuendorf Sounds,Coastline Collective,1,1,2,0
14683,Sunlight on Ivory and Bow,Album,Dream Pop,2029,2025,2029,True,,False,Christopher Richards; Michael Gomez; Mitchell Ross; Wanda Fuller,REIGNO,,Denise Moody; Wanda Fuller,4,1,0,2,Riverman Records,Riverman Records,1,1,1,0
5053,Sunlit Serenade,Song,Jazz Surf Rock,2029,,,True,True,False,Ping Pan,Ping Pan,,Na Lai,1,1,0,1,Urban Artifact Sound,Urban Artifact Sound,1,1,3,0
17233,Sunset Harmony,Song,Oceanus Folk,2029,,,False,True,True,The Wave Riders,,,,1,0,0,0,,,0,0,1,0
10098,Symphonic Ecosystem,Album,Darkwave,2029,,,True,,False,Davin Tate; Graciana Sacristán Saura; Rosenda Reyes Salazar,Graciana Sacristán Saura,,Rosenda Reyes Salazar,3,1,0,1,,Sunset Sonics,0,1,5,0
16373,Tearless Goodbye,Album,Dream Pop,2029,,,True,,False,Gatik Gandhi; Gatik Thaker; Indrajit Halder; Jayan Chawla; Xylo,,,Lena Rose,5,0,0,1,Crestwood Institute of Technology,,1,0,3,0
9564,Tears of a Broken King,Song,Dream Pop,2029,2029,,True,True,False,Keith Larsen,Jacob Bryant,,Keith Larsen,1,1,0,1,Solara Sonore,Solara Sonore,1,1,3,0
11936,Tender Destruction,Song,Emo/Pop Punk,2029,,,True,True,False,Ashley Mahoney; Guiying Bai,Gang Cao,Wei Dong,Guiying Bai,2,1,1,1,Orge Resonance,Orge Resonance,1,1,13,0
