artist_id,artist_name,artist_display_name,artist_type,stage_name,num_performed_works,num_all_contributed_works,all_role_types,primary_genre,all_performance_genres,first_performance_year,last_performance_year,career_span_years,num_notable_performed_works,performed_work_influence_received,is_oceanus_folk_artist
1084,Qiang Bai,Qiang Bai,Person,,4,4,ComposerOf; PerformerOf,Post-Apocalyptic Folk,Dream Pop; Jazz Surf Rock; Post-Apocalyptic Folk,2026,2029,3,4,1,False
2001,Na Deng,Na Deng,Person,,4,6,ComposerOf; PerformerOf,Dream Pop,Alternative Rock; Americana; Dream Pop,2022,2028,6,4,1,False
4753,Bartek Krężołek,Neon Ghost,Person, Neon Ghost,4,6,ComposerOf; PerformerOf; ProducerOf,Synthwave,Doom Metal; Space Rock; Synthwave,2020,2028,8,4,1,False
4756,Stefan Berus,Stefan Berus,Person,,4,5,LyricistOf; PerformerOf,Doom Metal,Doom Metal; Space Rock; Synthwave,2017,2028,11,4,1,False
6779,Chao Zhong,Chao Zhong,Person,,4,6,ComposerOf; LyricistOf; PerformerOf,Alternative Rock,Alternative Rock; Blues Rock; Dream Pop; Southern Gothic Rock,2016,2029,13,4,1,False
7262,Xia Lin,Knight IX,Person, Knight IX,4,4,ComposerOf; LyricistOf; PerformerOf,Alternative Rock,Alternative Rock; Lo-Fi Electronica,2018,2031,13,3,1,False
10430,Jörg Niemeier,Jörg Niemeier,Person,,4,5,PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk; Indie Rock; Oceanus Folk,2020,2026,6,4,1,True
16753,Crimson Theorem,Crimson Theorem,MusicalGroup,,4,7,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Desert Rock,Desert Rock; Indie Folk; Oceanus Folk; Synthwave,2017,2029,12,4,1,True
16803,Coastal Horizon,Coastal Horizon,MusicalGroup,,4,4,PerformerOf,Post-Apocalyptic Folk,Dream Pop; Jazz Surf Rock; Post-Apocalyptic Folk,2026,2029,3,4,1,False
17243,Mariner's Refrain,Mariner's Refrain,MusicalGroup,,4,4,PerformerOf,Oceanus Folk,Oceanus Folk,2028,2030,2,1,1,True
347,Frau Marianna Wernecke,Frau Marianna Wernecke,Person,,3,3,PerformerOf; ProducerOf,Indie Folk,Indie Folk; Indie Rock; Post-Apocalyptic Folk,2013,2025,12,3,1,False
372,Tao Cui,FL∆ME,Person, FL∆ME,3,3,PerformerOf; ProducerOf,Oceanus Folk,Oceanus Folk; Synthwave,2017,2029,12,3,1,True
564,Yan Su,Yan Su,Person,,3,3,PerformerOf,Desert Rock,Desert Rock; Synthwave,2023,2028,5,3,1,False
567,Juan Yan,Juan Yan,Person,,3,3,ComposerOf; PerformerOf,Desert Rock,Desert Rock; Synthwave,2023,2028,5,3,1,False
647,Jie Gu,Jie Gu,Person,,3,3,PerformerOf,Darkwave,Darkwave; Jazz Surf Rock; Synthwave,2010,2028,18,3,1,False
1376,Dawn Ramsey,Dawn Ramsey,Person,,3,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal; Indie Rock; Synthwave,1987,2025,38,3,1,False
1541,Harro Trapp-Caspar,Harro Trapp-Caspar,Person,,3,5,ComposerOf; PerformerOf,Alternative Rock,Alternative Rock; Blues Rock; Indie Pop,2018,2029,11,3,1,False
1643,Xia Yao,Xia Yao,Person,,3,3,PerformerOf,Desert Rock,Desert Rock; Psychedelic Rock,2013,2027,14,3,1,False
1745,Lei Yi,Lei Yi,Person,,3,4,ComposerOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk; Synthwave,2017,2029,12,3,1,False
1774,Paula Wilson,Paula Wilson,Person,,3,3,LyricistOf; PerformerOf,Darkwave,Darkwave,2028,2030,2,3,1,False
1818,Sarah James,Sarah James,Person,,3,3,PerformerOf,Indie Rock,Indie Rock,1997,2004,7,3,1,False
1941,Yang Tang,Yang Tang,Person,,3,4,PerformerOf; ProducerOf,Dream Pop,Doom Metal; Dream Pop,2017,2022,5,3,1,False
2210,Lei Tang,Lei Tang,Person,,3,4,ComposerOf; PerformerOf; ProducerOf,Emo/Pop Punk,Emo/Pop Punk; Indie Pop; Southern Gothic Rock,2013,2019,6,2,1,False
2269,Yang Xiong,Yang Xiong,Person,,3,3,LyricistOf; PerformerOf,Americana,Americana; Dream Pop; Synthwave,2019,2030,11,1,1,False
2312,Chao Wu,Chao Wu,Person,,3,4,LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Folk; Synthwave,2026,2029,3,3,1,False
2328,Martino Toninelli,Martino Toninelli,Person,,3,3,ComposerOf; PerformerOf,Speed Metal,Speed Metal,2007,2025,18,3,1,False
2417,Xiuying Ding,Xiuying Ding,Person,,3,4,LyricistOf; PerformerOf; ProducerOf,Dream Pop,Alternative Rock; Dream Pop,2007,2020,13,3,1,False
2517,Frau Adelgunde Hermighausen,Frau Adelgunde Hermighausen,Person,,3,4,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Folk; Indie Rock,2017,2023,6,3,1,False
2736,Nanami Yoshida,Nanami Yoshida,Person,,3,3,LyricistOf; PerformerOf,Post-Apocalyptic Folk,Dream Pop; Post-Apocalyptic Folk,2020,2023,3,3,1,False
2980,Min Li,Min Li,Person,,3,5,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Darkwave,Darkwave; Space Rock; Synthwave,2023,2029,6,2,1,False
3062,Laurent Breton,Laurent Breton,Person,,3,3,PerformerOf,Dream Pop,Dream Pop; Indie Folk,2022,2023,1,3,1,False
3544,Ming Zhao,Ming Zhao,Person,,3,3,ComposerOf; PerformerOf,Desert Rock,Desert Rock; Indie Folk; Space Rock,2023,2027,4,2,1,False
3894,Yan Yan,Yan Yan,Person,,3,3,ComposerOf; PerformerOf,Desert Rock,Desert Rock; Indie Folk; Oceanus Folk,2023,2029,6,3,1,True
4210,Barbara Mckee,Barbara Mckee,Person,,3,3,ComposerOf; PerformerOf; ProducerOf,Darkwave,Darkwave; Doom Metal; Space Rock,2023,2029,6,3,1,False
4874,Paul Castro,Paul Castro,Person,,3,3,PerformerOf; ProducerOf,Dream Pop,Darkwave; Dream Pop,2020,2026,6,3,1,False
4980,Guiying Yuan,Guiying Yuan,Person,,3,3,ComposerOf; LyricistOf; PerformerOf,Indie Folk,Dream Pop; Indie Folk,2013,2024,11,3,1,False
5016,Feliciana Figuerola Cruz,Feliciana Figuerola Cruz,Person,,3,5,ComposerOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk,2020,2026,6,3,1,False
5362,Yong Su,Yong Su,Person,,3,3,ComposerOf; PerformerOf,Emo/Pop Punk,Alternative Rock; Emo/Pop Punk,2023,2029,6,3,1,False
5367,Juan Feng,Juan Feng,Person,,3,3,LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Post-Apocalyptic Folk; Synthwave,2025,2027,2,3,1,False
5772,Min Qian,Min Qian,Person,,3,4,ComposerOf; PerformerOf; ProducerOf,Indie Folk,Desert Rock; Indie Folk,2015,2026,11,3,1,False
6089,Jie Jia,Jie Jia,Person,,3,3,PerformerOf; ProducerOf,Symphonic Metal,Doom Metal; Symphonic Metal,2023,2029,6,2,1,False
6225,Jun Fang,Jun Fang,Person,,3,3,ComposerOf; LyricistOf; PerformerOf,Indie Folk,Doom Metal; Indie Folk,2020,2023,3,3,1,False
6312,Fang Xiang,Fang Xiang,Person,,3,4,LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Folk; Jazz Surf Rock,2025,2028,3,3,1,False
6483,Yan Yan,Yan Yan,Person,,3,4,PerformerOf; ProducerOf,Indie Folk,Dream Pop; Indie Folk,2004,2027,23,3,1,False
7156,Michaela Kelley,Michaela Kelley,Person,,3,5,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Indie Pop,Alternative Rock; Indie Pop,2010,2023,13,2,1,False
7233,Kenneth Crosby,Kenneth Crosby,Person,,3,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Rock,2020,2020,0,3,1,False
7240,Yan Zhou,Yan Zhou,Person,,3,3,ComposerOf; PerformerOf,Oceanus Folk,Doom Metal; Oceanus Folk,2020,2023,3,3,1,True
7387,Regina Bruce,Regina Bruce,Person,,3,3,PerformerOf,Alternative Rock,Alternative Rock; Blues Rock; Indie Pop,2018,2029,11,3,1,False
7463,Simone Parent,Simone Parent,Person,,3,3,LyricistOf; PerformerOf,Alternative Rock,Alternative Rock; Dream Pop; Indie Folk,2023,2027,4,3,1,False
7464,Raymond Chartier,Raymond Chartier,Person,,3,3,PerformerOf,Alternative Rock,Alternative Rock; Dream Pop; Indie Folk,2023,2027,4,3,1,False
7570,Jacob Boyd,Jacob Boyd,Person,,3,3,PerformerOf,Avant-Garde Folk,Avant-Garde Folk,2013,2022,9,3,1,False
7895,Gang Yang,Gang Yang,Person,,3,3,PerformerOf,Indie Folk,Indie Folk; Jazz Surf Rock; Symphonic Metal,2017,2029,12,2,1,False
8040,Gabor Salz,Gabor Salz,Person,,3,3,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Southern Gothic Rock; Synthwave,2010,2018,8,3,1,False
8286,Kevin Wong,Kevin Wong,Person,,3,3,ComposerOf; PerformerOf,Indie Folk,Indie Folk,2020,2023,3,3,1,False
8287,Anneliese Bolnbach,Anneliese Bolnbach,Person,,3,3,PerformerOf,Indie Folk,Indie Folk,2020,2023,3,3,1,False
8446,Stephanie Robinson,Stephanie Robinson,Person,,3,4,ComposerOf; PerformerOf,Southern Gothic Rock,Blues Rock; Southern Gothic Rock,2023,2029,6,3,1,False
8950,Carolyn Donovan,Carolyn Donovan,Person,,3,3,ComposerOf; LyricistOf; PerformerOf,Alternative Rock,Alternative Rock,2013,2024,11,3,1,False
10224,Xia Song,Xia Song,Person,,3,3,LyricistOf; PerformerOf,Doom Metal,Doom Metal; Dream Pop; Indie Folk,2020,2029,9,3,1,False
10479,Xiuying Yan,Xiuying Yan,Person,,3,3,ComposerOf; PerformerOf; ProducerOf,Darkwave,Darkwave; Lo-Fi Electronica; Synthwave,2010,2032,22,3,1,False
11338,Ming Xiao,Ming Xiao,Person,,3,3,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop; Oceanus Folk; Synthwave,2024,2030,6,2,1,True
12510,Min Yin,Min Yin,Person,,3,3,PerformerOf,Dream Pop,Dream Pop; Jazz Surf Rock; Space Rock,2025,2026,1,3,1,False
12743,Karol Jereczek,Karol Jereczek,Person,,3,3,LyricistOf; PerformerOf,Darkwave,Darkwave; Indie Folk; Post-Apocalyptic Folk,1997,2004,7,3,1,False
12749,Yan Luo,Yan Luo,Person,,3,3,ComposerOf; PerformerOf,Oceanus Folk,Oceanus Folk; Space Rock; Synthwave,2026,2030,4,3,1,True
16756,Triassic Collective,Triassic Collective,MusicalGroup,,3,6,ComposerOf; LyricistOf; PerformerOf,Speed Metal,Speed Metal,2000,2009,9,3,1,False
16771,Undetected,Undetected,MusicalGroup,,3,5,ComposerOf; PerformerOf; ProducerOf,Synthwave,Space Rock; Synthwave,2022,2028,6,3,1,False
16819,Electric Novella,Electric Novella,MusicalGroup,,3,3,PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Dream Pop; Indie Folk,2023,2027,4,3,1,False
16843,Immortal Spark,Immortal Spark,MusicalGroup,,3,3,PerformerOf,Alternative Rock,Alternative Rock; Blues Rock; Indie Pop,2018,2029,11,3,1,False
16844,Lueur,Lueur,MusicalGroup,,3,3,ComposerOf; LyricistOf; PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica; Southern Gothic Rock,2017,2023,6,3,1,False
16917,Crimson Harvest,Crimson Harvest,MusicalGroup,,3,3,PerformerOf,Doom Metal,Doom Metal; Dream Pop; Indie Folk,2020,2029,9,3,1,False
16925,Valhalla's Fury,Valhalla's Fury,MusicalGroup,,3,3,LyricistOf; PerformerOf,Indie Folk,Indie Folk,2020,2023,3,3,1,False
16930,Phantom Resonance,Phantom Resonance,MusicalGroup,,3,3,PerformerOf; ProducerOf,Darkwave,Darkwave,2028,2030,2,3,1,False
16932,Double Chance,Double Chance,MusicalGroup,,3,3,PerformerOf,Indie Rock,Indie Rock,1997,2004,7,3,1,False
17057,Desert Echoes,Desert Echoes,MusicalGroup,,3,3,PerformerOf,Desert Rock,Desert Rock,2031,2033,2,3,1,False
178,Li Mo,Li Mo,Person,,2,3,LyricistOf; PerformerOf; ProducerOf,Darkwave,Darkwave,2020,2028,8,1,1,False
483,Wei Su,Wei Su,Person,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop,2003,2004,1,2,1,False
559,Christine Bonnin-Morel,Christine Bonnin-Morel,Person,,2,3,PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Southern Gothic Rock,2023,2027,4,2,1,False
565,Wei Mo,Wei Mo,Person,,2,3,LyricistOf; PerformerOf,Desert Rock,Desert Rock; Dream Pop,2027,2028,1,2,1,False
767,Jie He,Jie He,Person,,2,3,PerformerOf; ProducerOf,Psychedelic Rock,Psychedelic Rock,2013,2017,4,2,1,False
863,Jie Cui,Jie Cui,Person,,2,3,ComposerOf; PerformerOf,Space Rock,Space Rock; Synthwave,2028,2028,0,2,1,False
870,Janine Berger,Janine Berger,Person,,2,4,ComposerOf; LyricistOf; PerformerOf,Doom Metal,Doom Metal,2023,2024,1,2,1,False
1303,Min Duan,Min Duan,Person,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Symphonic Metal,2020,2026,6,2,1,False
1365,Valerie Brown,Valerie Brown,Person,,2,3,PerformerOf; ProducerOf,Southern Gothic Rock,Southern Gothic Rock; Speed Metal,2003,2022,19,2,1,False
1494,Qiang Song,Qiang Song,Person,,2,3,PerformerOf; ProducerOf,Oceanus Folk,Oceanus Folk,2023,2026,3,2,1,True
1714,Fang Song,Fang Song,Person,,2,3,PerformerOf; ProducerOf,Doom Metal,Doom Metal,2023,2026,3,2,1,False
1720,Andrew Montgomery,Andrew Montgomery,Person,,2,3,LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Rock,2026,2029,3,1,1,False
1782,Alexa Albers-Säuberlich,Alexa Albers-Säuberlich,Person,,2,3,PerformerOf; ProducerOf,Doom Metal,Doom Metal,2020,2023,3,2,1,False
1820,Susan Mcclain,Susan Mcclain,Person,,2,3,LyricistOf; PerformerOf,Indie Rock,Indie Rock,1997,2004,7,2,1,False
1993,Christina Johnson,Christina Johnson,Person,,2,4,ComposerOf; LyricistOf; PerformerOf,Americana,Americana; Indie Folk,2020,2024,4,2,1,False
2329,Ludovico Mondadori,Ludovico Mondadori,Person,,2,3,ComposerOf; PerformerOf,Speed Metal,Speed Metal,2019,2025,6,2,1,False
2636,Chao Qin,Chao Qin,Person,,2,3,ComposerOf; PerformerOf,Darkwave,Darkwave; Space Rock,2027,2028,1,2,1,False
2707,Robert Woods,Robert Woods,Person,,2,3,ComposerOf; LyricistOf; PerformerOf,Indie Folk,Indie Folk; Psychedelic Rock,2017,2026,9,2,1,False
3122,Jing Zhou,Jing Zhou,Person,,2,4,LyricistOf; PerformerOf; ProducerOf,Indie Folk,Indie Folk; Synthwave,2023,2023,0,2,1,False
3545,Jonathan Diaz,Jonathan Diaz,Person,,2,4,ComposerOf; PerformerOf,Desert Rock,Desert Rock; Indie Folk,2023,2027,4,2,1,False
3774,Jun Yin,Jun Yin,Person,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Synthwave,2026,2030,4,2,1,False
3812,Fang Meng,Fang Meng,Person,,2,3,LyricistOf; PerformerOf,Americana,Americana; Space Rock,2020,2023,3,2,1,False
3841,Li Jin,Li Jin,Person,,2,4,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop; Psychedelic Rock,2020,2027,7,2,1,False
3868,Xiulan Lu,Xiulan Lu,Person,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop,2028,2028,0,2,1,False
4076,Leslie Mathis,Leslie Mathis,Person,,2,3,PerformerOf; ProducerOf,Desert Rock,Desert Rock; Doom Metal,2013,2017,4,2,1,False
4220,Jing Shi,Jing Shi,Person,,2,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal; Dream Pop,2013,2014,1,2,1,False
4380,Carolyn Hall,Carolyn Hall,Person,,2,4,ComposerOf; PerformerOf,Alternative Rock,Alternative Rock; Southern Gothic Rock,2019,2031,12,2,1,False
4386,Bertram Hübel,Bertram Hübel,Person,,2,3,ComposerOf; PerformerOf,Darkwave,Darkwave,2023,2028,5,2,1,False
4682,Amy Tate,Amy Tate,Person,,2,3,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop,2020,2026,6,2,1,False
4683,Laura Clark,Laura Clark,Person,,2,4,LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop,2020,2026,6,2,1,False
4799,Na Yin,Na Yin,Person,,2,4,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Synthwave,2027,2029,2,2,1,False
5106,Yan Liang,Yan Liang,Person,,2,4,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Folk,2017,2029,12,2,1,False
5286,Amanda Hill,R.E.D.,Person, R.E.D.,2,3,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop; Lo-Fi Electronica,2017,2024,7,2,1,False
5795,Li Shi,Li Shi,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Pop,2007,2019,12,2,1,False
6484,Wei Dong,Wei Dong,Person,,2,4,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop,2015,2027,12,2,1,False
6634,Timothy Burke,Timothy Burke,Person,,2,3,PerformerOf; ProducerOf,Lo-Fi Electronica,Lo-Fi Electronica; Southern Gothic Rock,2020,2023,3,2,1,False
6866,Kimberly Roberts,Kimberly Roberts,Person,,2,3,PerformerOf; ProducerOf,Americana,Americana; Synthwave,2013,2028,15,2,1,False
6891,Xia Zhou,Xia Zhou,Person,,2,3,ComposerOf; PerformerOf,Synthwave,Synthwave,2013,2026,13,2,1,False
7215,Jing Mao,Jing Mao,Person,,2,3,ComposerOf; LyricistOf; PerformerOf,Indie Folk,Indie Folk; Synthwave,2029,2030,1,2,1,False
7217,Min Kong,Min Kong,Person,,2,3,LyricistOf; PerformerOf,Indie Folk,Indie Folk; Synthwave,2029,2030,1,2,1,False
7218,Li Song,Li Song,Person,,2,4,PerformerOf; ProducerOf,Indie Folk,Indie Folk; Synthwave,2029,2030,1,2,1,False
7462,Colette-Jeannine Lemaître,Colette-Jeannine Lemaître,Person,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Folk,2025,2027,2,2,1,False
7569,Raissa Anders,Raissa Anders,Person,,2,4,ComposerOf; PerformerOf; ProducerOf,Avant-Garde Folk,Avant-Garde Folk; Southern Gothic Rock,2007,2022,15,2,1,False
7699,Li Ye,Li Ye,Person,,2,4,LyricistOf; PerformerOf; ProducerOf,Indie Rock,Indie Rock; Synthwave,2004,2023,19,2,1,False
7865,Margaret Martin,Margaret Martin,Person,,2,3,LyricistOf; PerformerOf; ProducerOf,Indie Folk,Indie Folk; Indie Rock,2013,2026,13,2,1,False
8181,Gang Wan,Gang Wan,Person,,2,3,LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Psychedelic Rock,2014,2025,11,2,1,False
8210,Léon Pasquier,Léon Pasquier,Person,,2,4,ComposerOf; PerformerOf; ProducerOf,Emo/Pop Punk,Emo/Pop Punk,2010,2023,13,2,1,False
8724,Tao Wei,Tao Wei,Person,,2,3,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Synthwave,2017,2026,9,2,1,False
8916,Emmanuel de Blot,Emmanuel de Blot,Person,,2,3,PerformerOf; ProducerOf,Indie Rock,Indie Rock,2020,2024,4,2,1,False
9468,Erin Welch,Erin Welch,Person,,2,3,ComposerOf; PerformerOf,Dream Pop,Dream Pop; Synthwave,2020,2020,0,2,1,False
9593,Chao Zheng,Chao Zheng,Person,,2,3,LyricistOf; PerformerOf; ProducerOf,Oceanus Folk,Oceanus Folk; Space Rock,2028,2030,2,2,1,True
10223,Lei Lu,Lei Lu,Person,,2,3,ComposerOf; PerformerOf,Dream Pop,Dream Pop; Indie Folk,2020,2026,6,2,1,False
10306,Natasza Dydo,Natasza Dydo,Person,,2,3,PerformerOf; ProducerOf,Doom Metal,Doom Metal,2013,2027,14,2,1,False
10961,Leslie Barnes,Leslie Barnes,Person,,2,3,LyricistOf; PerformerOf,Psychedelic Rock,Psychedelic Rock,2019,2022,3,2,1,False
11129,Teresa Williams,Teresa Williams,Person,,2,3,PerformerOf; ProducerOf,Psychedelic Rock,Psychedelic Rock,2019,2020,1,2,1,False
11982,Min Deng,Min Deng,Person,,2,4,LyricistOf; PerformerOf,Indie Rock,Indie Rock,2023,2023,0,2,1,False
12526,Na Dai,Na Dai,Person,,2,3,LyricistOf; PerformerOf; ProducerOf,Desert Rock,Desert Rock; Oceanus Folk,2025,2027,2,1,1,True
12527,Xia Wu,Xia Wu,Person,,2,3,LyricistOf; PerformerOf,Oceanus Folk,Oceanus Folk,2027,2030,3,2,1,True
12992,Antonius Faust,Antonius Faust,Person,,2,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal,2023,2026,3,2,1,False
16799,Crossroads & Cipher,Crossroads & Cipher,MusicalGroup,,2,4,ComposerOf; PerformerOf,Synthwave,Synthwave,1997,2003,6,2,1,False
16825,Neon Pulse,Neon Pulse,MusicalGroup,,2,3,ComposerOf; PerformerOf; ProducerOf,Speed Metal,Speed Metal,2007,2019,12,2,1,False
16848,Blazing Collective,Blazing Collective,MusicalGroup,,2,3,ComposerOf; PerformerOf; ProducerOf,Desert Rock,Desert Rock; Indie Folk,2023,2027,4,2,1,False
16851,Kinship Harmony,Kinship Harmony,MusicalGroup,,2,3,PerformerOf; ProducerOf,Desert Rock,Desert Rock; Oceanus Folk,2028,2029,1,2,1,True
16852,Sonic Disintegration Protocol,Sonic Disintegration Protocol,MusicalGroup,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Psychedelic Rock,2023,2026,3,2,1,False
16896,The Garage Dolls,The Garage Dolls,MusicalGroup,,2,3,ComposerOf; LyricistOf; PerformerOf,Alternative Rock,Alternative Rock,2010,2010,0,2,1,False
27,Anatol Dietz,The Hollow Lantern,Person,The Hollow Lantern,1,3,ComposerOf; LyricistOf; PerformerOf,Speed Metal,Speed Metal,2022,2022,0,1,1,False
1232,Li Gao,Li Gao,Person,,1,3,LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop,2013,2013,0,1,1,False
1775,Steven Branch,Steven Branch,Person,,1,3,LyricistOf; PerformerOf,Darkwave,Darkwave,2028,2028,0,1,1,False
2958,Greta Löchel-Neureuther,Greta Löchel-Neureuther,Person,,1,3,ComposerOf; LyricistOf; PerformerOf,Doom Metal,Doom Metal,2007,2007,0,1,1,False
3632,David Miller,David Miller,Person,,1,3,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop,2022,2022,0,1,1,False
3821,Steven Buchanan,Steven Buchanan,Person,,1,4,PerformerOf; ProducerOf,Americana,Americana,1997,1997,0,1,1,False
4146,Yong Zeng,Yong Zeng,Person,,1,3,PerformerOf; ProducerOf,Synthwave,Synthwave,2026,2026,0,1,1,False
5043,Meik Plath,Meik Plath,Person,,1,3,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop,2018,2018,0,1,1,False
5558,William Mcclain,William Mcclain,Person,,1,4,LyricistOf; PerformerOf; ProducerOf,Southern Gothic Rock,Southern Gothic Rock,1988,1988,0,1,1,False
5955,Christopher Rice,Christopher Rice,Person,,1,3,ComposerOf; PerformerOf; ProducerOf,Indie Folk,Indie Folk,2023,2023,0,1,1,False
6187,Lei Kang,Lei Kang,Person,,1,3,LyricistOf; PerformerOf,Psychedelic Rock,Psychedelic Rock,2015,2015,0,1,1,False
6889,Xia Cui,Xia Cui,Person,,1,3,PerformerOf; ProducerOf,Dream Pop,Dream Pop,2026,2026,0,1,1,False
7075,Fang Hou,Fang Hou,Person,,1,3,PerformerOf; ProducerOf,Symphonic Metal,Symphonic Metal,2028,2028,0,1,1,False
7959,Kaja Juroszek,Kaja Juroszek,Person,,1,3,LyricistOf; PerformerOf; ProducerOf,Southern Gothic Rock,Southern Gothic Rock,2023,2023,0,1,1,False
8312,Eric Lewis,Eric Lewis,Person,,1,3,ComposerOf; PerformerOf; ProducerOf,Southern Gothic Rock,Southern Gothic Rock,2000,2000,0,1,1,False
9915,Na Wen,Na Wen,Person,,1,3,ComposerOf; PerformerOf; ProducerOf,Oceanus Folk,Oceanus Folk,2026,2026,0,1,1,True
10451,Erdmute Hermann-Karge,Erdmute Hermann-Karge,Person,,1,3,ComposerOf; PerformerOf,Indie Folk,Indie Folk,2010,2010,0,1,1,False
11615,Gabriel Malon,Gabriel Malon,Person,,1,3,ComposerOf; PerformerOf,Alternative Rock,Alternative Rock,2009,2009,0,1,1,False
13153,Min Qin,Min Qin,Person,,1,3,LyricistOf; PerformerOf,Indie Folk,Indie Folk,2026,2026,0,1,1,False
16785,Midnight Prism,Midnight Prism,MusicalGroup,,1,4,LyricistOf; PerformerOf; ProducerOf,Psychedelic Rock,Psychedelic Rock,2020,2020,0,1,1,False
16786,Nomadic Resonance,Nomadic Resonance,MusicalGroup,,1,4,LyricistOf; PerformerOf,Southern Gothic Rock,Southern Gothic Rock,2006,2006,0,1,1,False
16824,Brass Horizon Ensemble,Brass Horizon Ensemble,MusicalGroup,,1,3,PerformerOf; ProducerOf,Alternative Rock,Alternative Rock,2009,2009,0,1,1,False
16866,Whisper Cascade,Whisper Cascade,MusicalGroup,,1,3,ComposerOf; LyricistOf; PerformerOf,Synthwave,Synthwave,2017,2017,0,1,1,False
16906,Midnight Terrain,Midnight Terrain,MusicalGroup,,1,3,LyricistOf; PerformerOf,Southern Gothic Rock,Southern Gothic Rock,2000,2000,0,1,1,False
17255,Sailor Shift,Sailor Shift,Person,,26,38,LyricistOf; PerformerOf,Oceanus Folk,Oceanus Folk,2028,2040,12,14,0,True
17167,The Salty Wakes,The Salty Wakes,MusicalGroup,,21,21,PerformerOf,Sea Shanties,Sea Shanties,1975,1981,6,4,0,False
17207,Wayfinder's Lament,Wayfinder's Lament,MusicalGroup,,18,18,PerformerOf,Acoustic Folk,Acoustic Folk,1984,1991,7,7,0,False
17327,Drowned Harbor,Drowned Harbor,MusicalGroup,,12,12,PerformerOf,Oceanus Folk,Oceanus Folk,2005,2013,8,5,0,True
17299,The Saltwater Weavers,The Saltwater Weavers,MusicalGroup,,9,9,PerformerOf,Oceanus Folk,Oceanus Folk,1995,2001,6,4,0,True
5038,Min He,Min He,Person,,8,10,ComposerOf; PerformerOf; ProducerOf,Space Rock,Americana; Desert Rock; Indie Folk; Jazz Surf Rock; Space Rock; Synthwave,2020,2028,8,8,0,False
17032,Silver Veil,Silver Veil,MusicalGroup,,8,8,PerformerOf,Indie Pop,Indie Pop,2031,2035,4,3,0,False
17146,Julia Carter,Jude Rivers,Person,Jude Rivers,8,8,ComposerOf; PerformerOf,Indie Rock,Indie Rock,2034,2038,4,6,0,False
17155,Claire Holmes,Jaye Finch,Person,Jaye Finch,8,8,LyricistOf; PerformerOf,Synthpop,Synthpop,2031,2033,2,5,0,False
17340,Orla Seabloom,Orla Seabloom,Person,,8,8,LyricistOf; PerformerOf,Oceanus Folk,Oceanus Folk,2029,2029,0,8,0,True
16996,Crimson Carriage,Crimson Carriage,MusicalGroup,,7,7,PerformerOf,Americana,Americana,2030,2035,5,2,0,False
17004,Willow Sage,Horizon Fable,Person,Horizon Fable,7,7,LyricistOf; PerformerOf,Psychedelic Rock,Psychedelic Rock,2031,2033,2,5,0,False
